Cell line name,Compound A,Compound B,Max. conc. A,Max. conc. B,IC50 A,H A,Einf A,IC50 B,H B,Einf B,Synergy score,QA,Combination ID,Challenge,Dataset
HCC38,PIP5K1,PIK3C,1,1,1,0,100,0.021561579,3.1083096,84.4519882,-39.80713,1,PIK3C.PIP5K1,ch1,train
HCC70,PIP5K1,PIK3C,1,1,1,0,100,0.739080485,1.1423374,0,-19.48857,1,PIK3C.PIP5K1,ch1,train
Hs-578-T,PIP5K1,PIK3C,1,1,1,0,100,0.330062736,10,52.49923294,-69.60079,-1,PIK3C.PIP5K1,ch1,train
MDA-MB-157,PIP5K1,PIK3C,1,1,1,0,100,1,0.4033255,12.45950944,-17.13851,1,PIK3C.PIP5K1,ch1,train
MDA-MB-453,PIP5K1,PIK3C,1,1,0.431634337,10,88.29737357,0.197764852,1.5458108,2.62939267,-15.98586,1,PIK3C.PIP5K1,ch1,train
MDA-MB-468,PIP5K1,PIK3C,1,1,1,0,100,1,10,65.80006866,-24.26203,1,PIK3C.PIP5K1,ch1,train
M14,PIP5K1,PIK3C,1,1,0.462065512,10,92.39662837,0.5303978,1.7896487,27.82644727,5.194212,1,PIK3C.PIP5K1,ch1,train
BT-20,PIP5K1,PIK3CB_PIK3CD,1,1,0.236937196,1.1762713,74.06933206,1,0.5106952,48.72763715,-0.1666601,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
BT-549,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.740659793,0.5063993,0,-0.7228399,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
CAL-148,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.337679849,2.9631025,19.39552765,-10.30196,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
CAMA-1,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.135077393,1.146605,18.64790029,-9.863793,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
DU-4475,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,1,0.4390934,26.34553037,-48.75564,-1,PIK3CB_PIK3CD.PIP5K1,ch1,train
HCC1187,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.3273452,10,73.1996172,-25.89079,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
HCC1806,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,1,0,100,-14.63024,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
HCC1937,PIP5K1,PIK3CB_PIK3CD,1,1,1,0.2796285,83.07890866,1,0.2996553,44.1797004,13.38637,-3,PIK3CB_PIK3CD.PIP5K1,ch1,train
HCC38,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,1,1.0558201,16.35780541,-24.36761,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
Hs-578-T,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,1,10,80.60023376,-57.90528,-1,PIK3CB_PIK3CD.PIP5K1,ch1,train
MDA-MB-157,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.697560716,0.3803066,17.27060396,-9.560019,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
MDA-MB-436,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,0.180161799,1.0078413,65.02785219,-8.865079,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
MDA-MB-468,PIP5K1,PIK3CB_PIK3CD,1,1,1,0,100,1,0,100,-12.38771,-1,PIK3CB_PIK3CD.PIP5K1,ch1,train
MFM-223,PIP5K1,PIK3CB_PIK3CD,1,1,1,0.4626488,82.02989597,0.589216075,0.7499239,59.75327442,-23.16893,1,PIK3CB_PIK3CD.PIP5K1,ch1,train
CAL-148,SLC16A4,BCL2_BCL2L1,1,1,1,0,100,0.282624772,2.4071344,35.64583024,32.95021,1,BCL2_BCL2L1.SLC16A4,ch1,train
CAMA-1,SLC16A4,BCL2_BCL2L1,1,1,1,10,86.40004017,1,4.1789086,71.00109827,11.93112,1,BCL2_BCL2L1.SLC16A4,ch1,train
DU-4475,SLC16A4,BCL2_BCL2L1,1,1,1,10,74.40020089,0.008105948,10,0.09994977,4.567143,1,BCL2_BCL2L1.SLC16A4,ch1,train
HCC1143,SLC16A4,BCL2_BCL2L1,1,1,1.00E-04,0.1,91.35543813,1,0.8029025,11.54098852,4.043294,1,BCL2_BCL2L1.SLC16A4,ch1,train
HCC1395,SLC16A4,BCL2_BCL2L1,1,1,0.292236473,10,93.09989427,1,2.11808,88.20313781,17.3869,1,BCL2_BCL2L1.SLC16A4,ch1,train
HCC1428,SLC16A4,BCL2_BCL2L1,1,1,1,0,100,0.105548121,1.4158948,13.2022659,29.65441,1,BCL2_BCL2L1.SLC16A4,ch1,train
HCC1806,SLC16A4,BCL2_BCL2L1,1,1,1,0,100,1,0,100,-16.43859,1,BCL2_BCL2L1.SLC16A4,ch1,train
HCC38,SLC16A4,BCL2_BCL2L1,1,1,1,0,100,0.195937592,2.9968211,7.84108457,14.76245,1,BCL2_BCL2L1.SLC16A4,ch1,train
Hs-578-T,SLC16A4,BCL2_BCL2L1,1,1,1,0.8274064,24.12683174,1,0.2534813,49.17397218,2.761414,1,BCL2_BCL2L1.SLC16A4,ch1,train
MDA-MB-157,SLC16A4,BCL2_BCL2L1,1,1,1,10,75.40005672,1,0,100,41.782,1,BCL2_BCL2L1.SLC16A4,ch1,train
MDA-MB-231,SLC16A4,BCL2_BCL2L1,1,1,0.25713205,1.6857585,37.54311111,0.33877285,2.3622161,57.76191056,35.91136,1,BCL2_BCL2L1.SLC16A4,ch1,train
MFM-223,SLC16A4,BCL2_BCL2L1,1,1,1,0,100,1,2.6457979,18.00255372,8.109478,1,BCL2_BCL2L1.SLC16A4,ch1,train
BT-20,SLC16A4,FGFR,1,1,1,2.7307659,92.80443753,1,10,72.60001417,28.17354,1,FGFR.SLC16A4,ch1,train
BT-549,SLC16A4,FGFR,1,1,0.032552238,10,89.23331902,0.047378875,3.1309152,54.39149031,-37.88861,1,FGFR.SLC16A4,ch1,train
CAMA-1,SLC16A4,FGFR,1,1,0.332365766,10,94.69991215,1,10,90.00022634,-7.385175,1,FGFR.SLC16A4,ch1,train
DU-4475,SLC16A4,FGFR,1,1,0.199115406,10,83.88051451,1,0,100,-27.75176,-1,FGFR.SLC16A4,ch1,train
HCC1187,SLC16A4,FGFR,1,1,1,0,100,1,0.8485703,71.10508416,-3.527172,1,FGFR.SLC16A4,ch1,train
HCC1395,SLC16A4,FGFR,1,1,0.420117511,10,93.9989723,0.014405257,1.4109078,45.87970243,6.107714,1,FGFR.SLC16A4,ch1,train
HCC1428,SLC16A4,FGFR,1,1,1,0,100,1,0,100,-10.43832,1,FGFR.SLC16A4,ch1,train
HCC38,SLC16A4,FGFR,1,1,1,0,100,0.043513511,1.9836742,86.01040665,13.50662,1,FGFR.SLC16A4,ch1,train
HCC70,SLC16A4,FGFR,1,1,1,0,100,1,0,100,-13.2687,-1,FGFR.SLC16A4,ch1,train
Hs-578-T,SLC16A4,FGFR,1,1,1,0.4459156,60.70195406,0.056358849,0.8375645,73.33088629,16.46946,1,FGFR.SLC16A4,ch1,train
MDA-MB-157,SLC16A4,FGFR,1,1,1,10,85.60012775,0.040570255,1.2232139,28.75628893,21.40012,1,FGFR.SLC16A4,ch1,train
MDA-MB-436,SLC16A4,FGFR,1,1,0.302418029,10,92.49986547,0.417124701,10,91.59866051,-9.461145,1,FGFR.SLC16A4,ch1,train
MDA-MB-453,SLC16A4,FGFR,1,1,1,10,94.40013691,0.101618265,9.9280955,21.99897068,-51.41712,-1,FGFR.SLC16A4,ch1,train
BT-20,SLC16A4,MAP2K_1,1,1,1,0.583705,73.61487793,1,0.4516731,4.97287542,14.30177,1,MAP2K_1.SLC16A4,ch1,train
CAL-120,SLC16A4,MAP2K_1,1,1,1,0,100,1,10,87.20005648,3.876511,1,MAP2K_1.SLC16A4,ch1,train
CAL-148,SLC16A4,MAP2K_1,1,1,1,0,100,0.03747424,10,90.7665511,30.3659,1,MAP2K_1.SLC16A4,ch1,train
CAMA-1,SLC16A4,MAP2K_1,1,1,1,0,100,1,0,100,-22.20093,1,MAP2K_1.SLC16A4,ch1,train
DU-4475,SLC16A4,MAP2K_1,1,1,0.466981792,0.2987615,46.12657702,0.021448695,1.952794,0,2.882632,1,MAP2K_1.SLC16A4,ch1,train
HCC1143,SLC16A4,MAP2K_1,1,1,1,0,100,0.084925749,0.7126867,44.02391083,1.357379,1,MAP2K_1.SLC16A4,ch1,train
HCC1395,SLC16A4,MAP2K_1,1,1,1,0,100,0.203339411,2.8054011,87.19860058,23.11047,1,MAP2K_1.SLC16A4,ch1,train
HCC1806,SLC16A4,MAP2K_1,1,1,1,0,100,0.230683554,1.8365541,38.24376905,20.66885,1,MAP2K_1.SLC16A4,ch1,train
HCC38,SLC16A4,MAP2K_1,1,1,1,0,100,0.241769739,4.489731,82.0686251,11.04773,1,MAP2K_1.SLC16A4,ch1,train
Hs-578-T,SLC16A4,MAP2K_1,1,1,1.00E-04,0.1,76.64668113,1,0.6854509,12.15298887,15.96133,1,MAP2K_1.SLC16A4,ch1,train
MDA-MB-157,SLC16A4,MAP2K_1,1,1,1,10,92.40015577,1,0.5157429,37.09716982,26.04463,1,MAP2K_1.SLC16A4,ch1,train
MDA-MB-436,SLC16A4,MAP2K_1,1,1,1,0,100,0.217170243,0.4308887,38.9783945,8.836613,1,MAP2K_1.SLC16A4,ch1,train
BT-549,SLC16A4,MTOR_1,1,1,0.094686512,10,81.04974157,0.507771058,0.8562569,0,-13.05606,1,MTOR_1.SLC16A4,ch1,train
CAL-120,SLC16A4,MTOR_1,1,1,1,0,100,0.194840694,2.1720176,38.49195338,-8.942542,1,MTOR_1.SLC16A4,ch1,train
CAL-148,SLC16A4,MTOR_1,1,1,1,0,100,0.233006397,10,79.38857268,2.428465,1,MTOR_1.SLC16A4,ch1,train
DU-4475,SLC16A4,MTOR_1,1,1,1,10,49.80040654,0.408806523,1.513629,0,-6.124153,-1,MTOR_1.SLC16A4,ch1,train
HCC1143,SLC16A4,MTOR_1,1,1,1,10,85.00004023,0.297778138,1.4520859,35.40165613,-10.00178,1,MTOR_1.SLC16A4,ch1,train
HCC1428,SLC16A4,MTOR_1,1,1,0.180036627,10,91.09391043,0.322981266,1.5144984,45.50966416,2.413511,1,MTOR_1.SLC16A4,ch1,train
HCC38,SLC16A4,MTOR_1,1,1,1,0,100,1,0.6067401,69.54839857,-29.67223,1,MTOR_1.SLC16A4,ch1,train
HCC70,SLC16A4,MTOR_1,1,1,1.00E-04,0.1,93.3035161,0.513922428,0.9042372,0,-9.897938,1,MTOR_1.SLC16A4,ch1,train
MDA-MB-157,SLC16A4,MTOR_1,1,1,0.188911965,10,83.16594858,0.122660309,2.1005501,58.01487515,-5.522929,-1,MTOR_1.SLC16A4,ch1,train
MDA-MB-436,SLC16A4,MTOR_1,1,1,0.340888139,10,92.19983281,0.163572367,1.9534984,23.06577722,-2.881406,1,MTOR_1.SLC16A4,ch1,train
MDA-MB-453,SLC16A4,MTOR_1,1,1,1,0,100,0.258854595,10,13.49871608,-14.84701,1,MTOR_1.SLC16A4,ch1,train
MFM-223,SLC16A4,MTOR_1,1,1,1,0,100,0.209087522,2.5700303,29.70394423,-0.9842621,1,MTOR_1.SLC16A4,ch1,train
M14,SLC16A4,MTOR_1,1,1,0.101871836,10,82.14981133,1,0.6210712,20.110235,-20.13516,1,MTOR_1.SLC16A4,ch1,train
CAL-120,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,0.281863382,10,61.59984317,8.528798,-1,PIK3CB_PIK3CD.SLC16A4,ch1,train
CAL-148,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,0.318515205,4.6692405,14.29194241,-22.35887,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
CAL-51,SLC16A4,PIK3CB_PIK3CD,1,1,0.118582411,10,94.79979852,1.00E-04,0.1,92.77026013,11.13845,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
DU-4475,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,1,10,64.60038553,-39.29797,-1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC1143,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,1,0.6082763,30.23352324,3.361126,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC1187,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,0.335045627,10,78.2996002,5.336116,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC1395,SLC16A4,PIK3CB_PIK3CD,1,1,1,10,84.80004976,0.029760876,0.6094864,59.38842156,3.935983,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC1806,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,1,10,89.80008269,-0.3957757,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC1937,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,1,0.5552962,46.60943984,15.20795,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC38,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,0.23155872,10,87.09968478,-1.133418,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
HCC70,SLC16A4,PIK3CB_PIK3CD,1,1,0.356637244,10,92.69975518,0.122976438,0.9772042,0,12.66288,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
Hs-578-T,SLC16A4,PIK3CB_PIK3CD,1,1,0.685166344,1.1382987,87.53563214,1,1.4295755,44.47132282,10.72172,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
MDA-MB-436,SLC16A4,PIK3CB_PIK3CD,1,1,1,0,100,1,0.7829328,40.34089416,13.25013,1,PIK3CB_PIK3CD.SLC16A4,ch1,train
C32,TKI,IGFR_3,3,10,3,2.8288357,39.61688493,9.541732588,4.967909,0,-4.845865,1,IGFR_3.TKI,ch1,train
HCT-116,TKI,IGFR_3,3,10,1,0,100,1,0,100,-49.38698,-1,IGFR_3.TKI,ch1,train
LS-513,TKI,IGFR_3,3,10,0.923072419,2.4345542,65.99144381,0.265471511,2.4592881,12.98538057,25.20136,1,IGFR_3.TKI,ch1,train
RKO,TKI,IGFR_3,3,10,3.00E-04,0.1,94.34131128,3.302121504,10,72.19956821,-19.0843,1,IGFR_3.TKI,ch1,train
SW48,TKI,IGFR_3,3,10,0.013141369,0.8935106,23.82585356,0.28697767,1.2930672,24.93303283,41.05569,1,IGFR_3.TKI,ch1,train
SW837,TKI,IGFR_3,3,10,1.668103154,1.1113379,44.30186416,10,0.3143486,44.12316146,19.76623,1,IGFR_3.TKI,ch1,train
Calu-3,TNFSF10,CSNK2A1_2,0.03,0.03,1,0,100,0.03,10,2.20064361,1.802,-1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H1299,TNFSF10,CSNK2A1_2,0.03,0.1,1,0,100,0.030980553,1.6209322,0,0.04781795,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H1563,TNFSF10,CSNK2A1_2,0.03,0.03,1,0,100,0.010285343,10,17.69814392,0.963779,-1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H2085,TNFSF10,CSNK2A1_2,0.03,0.03,1,0,100,0.015734729,1.3343691,2.56934264,6.329147,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H2170,TNFSF10,CSNK2A1_2,0.03,0.03,0.011180178,0.8915533,42.06117546,0.004498948,2.7697401,11.47131024,-16.27782,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H2228,TNFSF10,CSNK2A1_2,0.03,0.1,0.008426089,2.2696739,33.22189618,0.027232347,0.6873393,0,17.88657,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H226,TNFSF10,CSNK2A1_2,0.03,0.1,0.01112275,10,80.89906207,0.005038402,2.1746394,0,37.45441,-2,CSNK2A1_2.TNFSF10,ch1,train
NCI-H2291,TNFSF10,CSNK2A1_2,0.03,0.01,1,0,100,0.002390785,1.1556511,17.16729495,-19.99862,-1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H23,TNFSF10,CSNK2A1_2,0.03,0.1,0.005605057,10,90.40620788,0.007800708,1.5087365,9.29263792,-12.0481,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H3122,TNFSF10,CSNK2A1_2,0.03,0.1,1,0,100,0.005817031,3.3024736,5.19621996,-7.164226,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H358,TNFSF10,CSNK2A1_2,0.03,0.1,0.008018041,1.7822184,45.75786814,0.010204861,6.3118494,18.64919278,7.644483,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H520,TNFSF10,CSNK2A1_2,0.03,0.03,1,0,100,0.006865065,1.5855805,17.57105283,-4.959348,1,CSNK2A1_2.TNFSF10,ch1,train
NCI-H522,TNFSF10,CSNK2A1_2,0.03,0.03,0.03,0.5806547,62.64787189,0.004091227,2.6136937,2.97465606,34.45437,1,CSNK2A1_2.TNFSF10,ch1,train
BT-549,TNKS_PARP6,AKT,1,1,0.194757679,5.4285475,11.78717489,0.141588535,1.4901122,54.05678063,-1.423423,1,AKT.TNKS_PARP6,ch1,train
CAL-148,TNKS_PARP6,AKT,1,1,0.036617037,1.7544082,3.49563932,0.164191751,1.3378802,0,11.96001,1,AKT.TNKS_PARP6,ch1,train
CAMA-1,TNKS_PARP6,AKT,1,1,0.023920747,1.6210188,23.08349452,0.145753987,1.4005783,11.94863604,32.40212,1,AKT.TNKS_PARP6,ch1,train
DU-4475,TNKS_PARP6,AKT,1,1,0.015030704,1.9641705,1.25608558,0.134082582,10,43.69333668,8.332856,-3,AKT.TNKS_PARP6,ch1,train
HCC1187,TNKS_PARP6,AKT,1,1,0.018992059,1.7069941,3.42878522,0.320615541,10,58.19950857,16.31044,1,AKT.TNKS_PARP6,ch1,train
HCC1806,TNKS_PARP6,AKT,1,1,0.01413666,2.0203636,1.7263344,1,1.4724148,17.7415556,5.418103,1,AKT.TNKS_PARP6,ch1,train
HCC1937,TNKS_PARP6,AKT,1,1,0.098550133,10,61.59966185,1,10,82.60014224,52.92926,-1,AKT.TNKS_PARP6,ch1,train
HCC38,TNKS_PARP6,AKT,1,1,0.033506796,1.8276969,11.32155865,1,10,72.4001297,26.93747,1,AKT.TNKS_PARP6,ch1,train
MDA-MB-157,TNKS_PARP6,AKT,1,1,0.015730975,2.2246454,15.50519469,0.155114541,3.7858126,87.44125501,13.26256,1,AKT.TNKS_PARP6,ch1,train
MDA-MB-453,TNKS_PARP6,AKT,1,1,0.015741334,1.8634225,13.86362946,0.233137952,1.521159,25.72236692,28.43237,1,AKT.TNKS_PARP6,ch1,train
MDA-MB-468,TNKS_PARP6,AKT,1,1,0.030741357,1.8059137,1.54616889,0.561023867,1.0597808,15.95117045,6.330129,1,AKT.TNKS_PARP6,ch1,train
MFM-223,TNKS_PARP6,AKT,1,1,0.007033495,0.6723293,17.07410639,0.061855556,0.4433318,0,-9.763689,1,AKT.TNKS_PARP6,ch1,train
M14,TNKS_PARP6,AKT,1,1,0.008335213,2.1715306,19.01688898,0.301115665,10,45.99947586,26.30001,1,AKT.TNKS_PARP6,ch1,train
BT-20,TNKS_PARP6,FGFR,1,1,0.033756281,2.3688141,2.17243158,0.094898554,10,89.64988623,2.072074,1,FGFR.TNKS_PARP6,ch1,train
CAL-148,TNKS_PARP6,FGFR,1,1,0.032213857,1.6847612,2.53682575,1,0,100,-6.953573,1,FGFR.TNKS_PARP6,ch1,train
HCC1143,TNKS_PARP6,FGFR,1,1,0.030641429,1.7071686,24.36769259,1,0,100,0.5520839,1,FGFR.TNKS_PARP6,ch1,train
HCC1187,TNKS_PARP6,FGFR,1,1,0.013103063,1.7306117,3.86508499,0.306298203,10,94.19992769,-0.5664,1,FGFR.TNKS_PARP6,ch1,train
HCC1395,TNKS_PARP6,FGFR,1,1,0.005661349,1.5295273,11.48922077,0.011169072,2.2518638,49.7542656,9.977274,1,FGFR.TNKS_PARP6,ch1,train
HCC1428,TNKS_PARP6,FGFR,1,1,0.02639437,10,48.63258119,1,0,100,-3.187302,1,FGFR.TNKS_PARP6,ch1,train
HCC1806,TNKS_PARP6,FGFR,1,1,0.012165945,1.8286247,1.73364795,0.011698925,10,94.77493307,-1.040407,1,FGFR.TNKS_PARP6,ch1,train
HCC1937,TNKS_PARP6,FGFR,1,1,0.060135137,1.2628159,53.66807801,1,0,100,21.77643,-3,FGFR.TNKS_PARP6,ch1,train
HCC38,TNKS_PARP6,FGFR,1,1,0.019772197,2.1571484,12.90293177,0.16552206,1.4367374,70.24828532,-34.06364,1,FGFR.TNKS_PARP6,ch1,train
MDA-MB-157,TNKS_PARP6,FGFR,1,1,0.01349416,2.353106,15.03297001,0.028904341,10,37.83324578,25.96628,1,FGFR.TNKS_PARP6,ch1,train
MDA-MB-231,TNKS_PARP6,FGFR,1,1,0.047101286,1.4084689,19.4763143,0.397650118,1.5322391,90.59708338,2.327113,1,FGFR.TNKS_PARP6,ch1,train
MDA-MB-453,TNKS_PARP6,FGFR,1,1,0.010985927,1.8761718,13.12152333,0.169411689,4.5345508,25.13255628,1.779814,1,FGFR.TNKS_PARP6,ch1,train
M14,TNKS_PARP6,FGFR,1,1,0.172157017,7.9405192,16.69976665,1,0,100,3.64321,-3,FGFR.TNKS_PARP6,ch1,train
BT-20,TNKS_PARP6,MTOR_1,1,1,0.044792531,2.1839563,1.26972833,0.631466168,1.3816009,0,-0.6367973,1,MTOR_1.TNKS_PARP6,ch1,train
CAL-120,TNKS_PARP6,MTOR_1,1,1,0.009341347,0.8963948,45.61393935,0.172780898,0.8226364,31.07392692,25.40705,1,MTOR_1.TNKS_PARP6,ch1,train
CAMA-1,TNKS_PARP6,MTOR_1,1,1,0.0274908,1.7626486,22.62512171,0.330449544,2.5521483,20.1386716,0.3666923,1,MTOR_1.TNKS_PARP6,ch1,train
HCC1187,TNKS_PARP6,MTOR_1,1,1,0.017129454,1.9066356,4.2402009,0.268381138,10,12.59869868,5.883256,1,MTOR_1.TNKS_PARP6,ch1,train
HCC1395,TNKS_PARP6,MTOR_1,1,1,0.00369217,1.0759512,11.79674844,0.352189672,1.1413728,28.38595628,3.03363,1,MTOR_1.TNKS_PARP6,ch1,train
HCC1428,TNKS_PARP6,MTOR_1,1,1,0.026971111,10,45.93318026,1,0.809131,7.83369334,27.27083,1,MTOR_1.TNKS_PARP6,ch1,train
HCC1937,TNKS_PARP6,MTOR_1,1,1,0.043793709,2.087094,47.17094144,1,0.9297271,59.55641917,3.399323,1,MTOR_1.TNKS_PARP6,ch1,train
HCC38,TNKS_PARP6,MTOR_1,1,1,0.031245394,3.7770189,16.86040336,0.38211125,10,79.1986182,-5.615545,1,MTOR_1.TNKS_PARP6,ch1,train
HCC70,TNKS_PARP6,MTOR_1,1,1,0.056411026,1.5366925,26.66074355,0.260088717,1.2885972,24.11814957,15.86715,1,MTOR_1.TNKS_PARP6,ch1,train
Hs-578-T,TNKS_PARP6,MTOR_1,1,1,0.023504379,1.6560947,13.67171083,0.096110207,2.2739184,31.82185101,3.433078,1,MTOR_1.TNKS_PARP6,ch1,train
MDA-MB-436,TNKS_PARP6,MTOR_1,1,1,0.002336041,0.893433,12.27764861,0.13495726,1.2151687,23.21392573,1.723741,1,MTOR_1.TNKS_PARP6,ch1,train
MDA-MB-468,TNKS_PARP6,MTOR_1,1,1,0.037219448,2.0914158,2.60021879,1,10,90.80014401,12.70572,1,MTOR_1.TNKS_PARP6,ch1,train
BT-549,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.221318425,10,14.24853499,0.123362666,0.7909661,34.46989766,2.721688,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
CAL-148,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.03925572,1.6218116,2.02799346,0.333596409,10,21.79864057,-8.93609,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
CAMA-1,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.026809923,1.9075689,23.01519354,0.163415476,1.9050122,22.12853971,37.88414,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
DU-4475,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.018177457,2.9186501,2.52530354,0.186303193,10,66.71851546,6.683709,-3,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC1143,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.026024755,2.096399,26.40070933,1,0.8497757,40.19349859,15.75368,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC1187,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.018281211,1.820252,3.84576165,0.60197305,1.041648,54.15003289,10.14969,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC1395,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.005034454,1.4636615,11.55710042,1,0.3643589,24.79717503,3.065462,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC1428,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.028042388,10,45.36644702,1,0,100,5.694801,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC1937,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.096356007,10,68.39972685,0.169524652,10,75.23725312,16.36796,-1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
HCC70,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.075813317,1.3743814,30.1038923,0.115925137,0.9784021,0,29.35915,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
MDA-MB-157,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.0171108,3.281376,14.46086098,0.107078819,10,67.49948001,1.742103,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
MDA-MB-231,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.052049468,1.6357893,18.89624455,0.30000311,10,85.39983918,14.18614,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
MDA-MB-453,TNKS_PARP6,PIK3CB_PIK3CD,1,1,0.016529307,1.5896901,14.24001271,0.183146951,2.3905439,45.89227536,36.68631,1,PIK3CB_PIK3CD.TNKS_PARP6,ch1,train
A549,TOP2,ALK_2,3,3,3.00E-04,0.1,89.4746474,3,1.5085225,40.92765593,24.53776,1,ALK_2.TOP2,ch1,train
Calu-3,TOP2,ALK_2,3,3,1,0,100,2.891597725,10,0,-9.617122,-1,ALK_2.TOP2,ch1,train
NCI-H1299,TOP2,ALK_2,3,3,3,0.6716179,24.87384617,0.034903896,0.6428151,71.51545835,25.34337,1,ALK_2.TOP2,ch1,train
NCI-H1563,TOP2,ALK_2,3,3,3.00E-04,0.439535,6.72322899,2.154228077,2.50417,0,-6.23809,1,ALK_2.TOP2,ch1,train
NCI-H1793,TOP2,ALK_2,3,3,2.088923611,1.1851309,0,3,0.7054285,25.04640108,38.39177,1,ALK_2.TOP2,ch1,train
NCI-H2085,TOP2,ALK_2,3,3,0.202356674,2.6760203,19.81521485,2.360150777,1.04188,0,14.85956,1,ALK_2.TOP2,ch1,train
NCI-H2170,TOP2,ALK_2,3,3,2.504366126,1.5982842,0,0.933531005,10,42.5991232,-69.59812,-1,ALK_2.TOP2,ch1,train
NCI-H226,TOP2,ALK_2,3,3,2.88165774,2.084269,0,1.289816035,1.0681904,0,42.49975,1,ALK_2.TOP2,ch1,train
NCI-H23,TOP2,ALK_2,3,3,3,0.5417504,4.9440526,0.332507631,0.3347747,0,9.824909,1,ALK_2.TOP2,ch1,train
NCI-H3122,TOP2,ALK_2,3,3,0.058824953,10,28.61402444,0.088138877,1.5112005,0,73.32187,-2,ALK_2.TOP2,ch1,train
NCI-H520,TOP2,ALK_2,3,3,2.962160646,0.6788838,15.20345536,3,3.9055249,56.60533513,8.141865,1,ALK_2.TOP2,ch1,train
